Date,Close
2022-03-29,50.919998
2022-03-30,48.119999
2022-03-31,46.240002
2022-04-01,46.02
2022-04-04,50.02
2022-04-05,49.029999
2022-04-06,45.889999
2022-04-07,44.73
2022-04-08,43.099998
2022-04-11,44.02
2022-04-12,43.0
2022-04-13,44.970001
2022-04-14,42.360001
2022-04-18,40.849998
2022-04-19,42.0
2022-04-20,36.75
2022-04-21,34.610001
2022-04-22,34.349998
2022-04-25,34.610001
2022-04-26,31.76
2022-04-27,30.360001
2022-04-28,32.110001
2022-04-29,30.65
2022-05-02,32.68
2022-05-03,33.099998
2022-05-04,34.880001
2022-05-05,30.440001
2022-05-06,27.809999
2022-05-09,24.610001
2022-05-10,23.190001
2022-05-11,23.969999
2022-05-12,28.58
2022-05-13,32.970001
2022-05-16,32.139999
2022-05-17,31.940001
2022-05-18,32.549999
2022-05-19,34.349998
2022-05-20,31.6
2022-05-23,30.059999
2022-05-24,27.07
2022-05-25,28.93
2022-05-26,30.59
2022-05-27,31.809999
2022-05-31,29.940001
2022-06-01,28.940001
2022-06-02,33.48
2022-06-03,30.0
2022-06-06,31.16
2022-06-07,31.440001
2022-06-08,32.830002
2022-06-09,30.5
2022-06-10,27.76
2022-06-13,26.459999
2022-06-14,26.120001
2022-06-15,28.9
2022-06-16,24.690001
2022-06-17,26.870001
2022-06-21,29.639999
2022-06-22,31.120001
2022-06-23,34.48
2022-06-24,36.419998
2022-06-27,35.93
2022-06-28,34.490002
2022-06-29,34.02
2022-06-30,32.860001
2022-07-01,35.07
2022-07-05,39.990002
2022-07-06,37.950001
2022-07-07,39.52
2022-07-08,41.25
2022-07-11,38.41
2022-07-12,38.220001
2022-07-13,37.080002
2022-07-14,37.490002
2022-07-15,39.77
2022-07-18,39.75
2022-07-19,39.849998
2022-07-20,40.759998
2022-07-21,41.919998
2022-07-22,39.400002
2022-07-25,39.84
2022-07-26,39.0
2022-07-27,41.950001
2022-07-28,42.98
2022-07-29,42.93
2022-08-01,45.240002
2022-08-02,45.290001
2022-08-03,47.0
2022-08-04,47.959999
2022-08-05,49.240002
2022-08-08,48.900002
2022-08-09,47.349998
2022-08-10,48.009998
2022-08-11,49.560001
2022-08-12,51.150002
2022-08-15,48.959999
2022-08-16,47.759998
2022-08-17,46.099998
2022-08-18,45.09
2022-08-19,42.68
2022-08-22,41.5
2022-08-23,41.07
2022-08-24,41.18
2022-08-25,41.470001
2022-08-26,39.560001
2022-08-29,39.220001
2022-08-30,39.029999
2022-08-31,39.110001
2022-09-01,38.509998
2022-09-02,37.939999
2022-09-06,37.91
2022-09-07,39.939999
2022-09-08,41.860001
2022-09-09,45.529999
2022-09-12,46.57
2022-09-13,43.869999
2022-09-14,45.07
2022-09-15,43.5
2022-09-16,39.5
2022-09-19,37.110001
2022-09-20,36.41
2022-09-21,35.810001
2022-09-22,35.259998
2022-09-23,35.540001
2022-09-26,35.549999
2022-09-27,36.59
2022-09-28,38.040001
2022-09-29,35.380001
2022-09-30,35.84
2022-10-03,36.41
2022-10-04,38.68
2022-10-05,38.0
2022-10-06,39.150002
2022-10-07,34.82
2022-10-10,35.400002
2022-10-11,34.560001
2022-10-12,37.189999
2022-10-13,37.919998
2022-10-14,35.560001
2022-10-17,42.610001
2022-10-18,43.380001
2022-10-19,41.439999
2022-10-20,42.57
2022-10-21,42.810001
2022-10-24,41.849998
2022-10-25,45.709999
2022-10-26,45.5
2022-10-27,46.5
2022-10-28,45.779999
2022-10-31,44.740002
2022-11-01,44.310001
2022-11-02,42.869999
2022-11-03,43.299999
2022-11-04,40.580002
2022-11-07,39.82
2022-11-08,39.139999
2022-11-09,30.92
2022-11-10,33.73
2022-11-11,36.740002
2022-11-14,35.599998
2022-11-15,36.73
2022-11-16,34.41
2022-11-17,32.529999
2022-11-18,31.719999
2022-11-21,30.77
2022-11-22,30.84
2022-11-23,32.0
2022-11-25,31.76
2022-11-28,30.879999
2022-11-29,29.83
2022-11-30,31.77
2022-12-01,33.389999
2022-12-02,33.990002
2022-12-05,31.24
2022-12-06,30.65
2022-12-07,30.77
2022-12-08,31.93
2022-12-09,31.65
2022-12-12,33.32
2022-12-13,32.25
2022-12-14,33.130001
2022-12-15,27.91
2022-12-16,27.620001
2022-12-19,27.190001
2022-12-20,27.58
2022-12-21,28.09
2022-12-22,26.43
2022-12-23,26.75
2022-12-27,26.33
2022-12-28,26.16
2022-12-29,27.09
2022-12-30,28.459999
