Date,Close
2021-01-04,268.38848876953125
2021-01-05,270.414306640625
2021-01-06,262.77001953125
2021-01-07,268.18890380859375
2021-01-08,267.02130126953125
2021-01-11,256.31329345703125
2021-01-12,250.5750732421875
2021-01-13,251.12396240234375
2021-01-14,245.13626098632812
2021-01-15,250.8445281982422
2021-01-19,260.5645751953125
2021-01-20,266.9314880371094
2021-01-21,272.3104248046875
2021-01-22,273.93707275390625
2021-01-25,277.4399108886719
2021-01-26,281.4715881347656
2021-01-27,271.5819091796875
2021-01-28,264.45654296875
2021-01-29,257.80023193359375
2021-02-01,261.4726867675781
2021-02-02,266.53228759765625
2021-02-03,266.1031799316406
2021-02-04,265.9435119628906
2021-02-05,267.5502014160156
2021-02-08,266.0333251953125
2021-02-09,268.8974609375
2021-02-10,271.3124694824219
2021-02-11,269.83551025390625
2021-02-12,269.9452819824219
2021-02-16,273.4081726074219
2021-02-17,273.0090026855469
2021-02-18,268.83758544921875
2021-02-19,261.02362060546875
2021-02-22,259.796142578125
2021-02-23,265.3147888183594
2021-02-24,263.7679748535156
2021-02-25,254.1677093505859
2021-02-26,257.0917053222656
2021-03-01,264.36676025390625
2021-03-02,258.4688720703125
2021-03-03,254.88623046875
2021-03-04,257.1116638183594
2021-03-05,263.7380065917969
2021-03-08,254.7864227294922
2021-03-09,265.1950378417969
2021-03-10,264.35675048828125
2021-03-11,273.318359375
2021-03-12,267.8495788574219
2021-03-15,273.1886291503906
2021-03-16,278.7072448730469
2021-03-17,283.4275817871094
2021-03-18,278.0486145019531
2021-03-19,289.5150451660156
2021-03-22,292.9380187988281
2021-03-23,290.03399658203125
2021-03-24,281.5614318847656
2021-03-25,278.1683654785156
2021-03-26,282.4396057128906
2021-03-29,290.2236328125
2021-03-30,287.4093933105469
2021-03-31,293.9259948730469
2021-04-01,298.0475158691406
2021-04-05,308.2764892578125
2021-04-06,305.6319580078125
2021-04-07,312.44793701171875
2021-04-08,312.3780822753906
2021-04-09,311.8192138671875
2021-04-12,310.901123046875
2021-04-13,309.1247863769531
2021-04-14,302.1990051269531
2021-04-15,307.1887512207031
2021-04-16,305.5520935058594
2021-04-19,301.62017822265625
2021-04-20,302.02935791015625
2021-04-21,300.8517761230469
2021-04-22,295.91192626953125
2021-04-23,300.5124816894531
2021-04-26,302.4185485839844
2021-04-27,302.9474792480469
2021-04-28,306.47021484375
2021-04-29,328.83428955078125
2021-04-30,324.413330078125
2021-05-03,321.9184875488281
2021-05-04,317.7071228027344
2021-05-05,314.37396240234375
2021-05-06,319.3637390136719
2021-05-07,318.4256286621094
2021-05-10,305.3425598144531
2021-05-11,305.9013977050781
2021-05-12,301.9295349121094
2021-05-13,304.6340026855469
2021-05-14,315.2920837402344
2021-05-17,314.8130798339844
2021-05-18,309.3243408203125
2021-05-19,312.9469299316406
2021-05-20,317.9566345214844
2021-05-21,315.5815124511719
2021-05-24,323.9642639160156
2021-05-25,327.1177978515625
2021-05-26,326.9880676269531
2021-05-27,332.0675964355469
2021-05-28,328.0558776855469
2021-06-01,328.4550476074219
2021-06-02,328.4749755859375
2021-06-03,325.3713684082031
2021-06-04,329.67254638671875
2021-06-07,335.8897399902344
2021-06-08,332.9956970214844
2021-06-09,329.57275390625
2021-06-10,331.7782287597656
2021-06-11,330.5806884765625
2021-06-14,336.0793762207031
2021-06-15,336.0594482421875
2021-06-16,330.4010314941406
2021-06-17,335.8199157714844
2021-06-18,328.9839782714844
2021-06-21,331.6085510253906
2021-06-22,338.3347473144531
2021-06-23,339.89154052734375
2021-06-24,342.4762268066406
2021-06-25,340.6699523925781
2021-06-28,354.9106750488281
2021-06-29,351.16839599609375
2021-06-30,346.9969482421875
2021-07-01,353.66326904296875
2021-07-02,353.9726257324219
2021-07-06,352.0565490722656
2021-07-07,349.7712097167969
2021-07-08,344.941162109375
2021-07-09,349.701416015625
2021-07-12,352.435791015625
2021-07-13,351.36798095703125
2021-07-14,346.9171142578125
2021-07-15,343.75360107421875
2021-07-16,340.4603576660156
2021-07-19,336.259033203125
2021-07-20,340.9593505859375
2021-07-21,345.5199890136719
2021-07-22,350.4698181152344
2021-07-23,369.03167724609375
2021-07-26,371.6961669921875
2021-07-27,367.05572509765625
2021-07-28,372.5145263671875
2021-07-29,357.5851745605469
2021-07-30,355.5693359375
2021-08-02,351.228271484375
2021-08-03,350.5196838378906
2021-08-04,358.1839904785156
2021-08-05,362.22564697265625
2021-08-06,362.7645568847656
2021-08-09,360.868408203125
2021-08-10,360.3894348144531
2021-08-11,359.2218017578125
2021-08-12,361.90631103515625
2021-08-13,362.4352111816406
2021-08-16,365.8082885742187
2021-08-17,357.7149353027344
2021-08-18,354.7210693359375
2021-08-19,354.3917541503906
2021-08-20,358.6330261230469
2021-08-23,362.6048889160156
2021-08-24,364.7604675292969
2021-08-25,367.6345520019531
2021-08-26,363.63275146484375
2021-08-27,371.8658447265625
2021-08-30,379.8793640136719
2021-08-31,378.60198974609375
2021-09-01,381.2665100097656
2021-09-02,374.5104064941406
2021-09-03,375.4884033203125
2021-09-07,381.3962707519531
2021-09-08,376.7957153320313
2021-09-09,377.2248229980469
2021-09-10,377.9134216308594
2021-09-13,375.7379150390625
2021-09-14,375.7578430175781
2021-09-15,373.1532287597656
2021-09-16,372.2949523925781
2021-09-17,363.9720458984375
2021-09-20,354.9705505371094
2021-09-21,356.7469482421875
2021-09-22,342.50616455078125
2021-09-23,345.25054931640625
2021-09-24,352.2361755371094
2021-09-27,352.8548889160156
2021-09-28,339.951416015625
2021-09-29,338.9135437011719
2021-09-30,338.69403076171875
2021-10-01,342.30657958984375
2021-10-04,325.5610046386719
2021-10-05,332.2771911621094
2021-10-06,332.9558410644531
2021-10-07,328.54486083984375
2021-10-08,329.3731384277344
2021-10-11,324.7825927734375
2021-10-12,323.10601806640625
2021-10-13,323.8744812011719
2021-10-14,327.85626220703125
2021-10-15,324.0940246582031
2021-10-18,334.65228271484375
2021-10-19,339.2927551269531
2021-10-20,340.0811767578125
2021-10-21,341.17889404296875
2021-10-22,323.9443054199219
2021-10-25,328.01593017578125
2021-10-26,315.162353515625
2021-10-27,311.5797119140625
2021-10-28,316.27008056640625
2021-10-29,322.90643310546875
2021-11-01,329.3033142089844
2021-11-02,327.4071960449219
2021-11-03,330.93994140625
2021-11-04,335.1612854003906
2021-11-05,340.430419921875
2021-11-08,337.92559814453125
2021-11-09,334.6822204589844
2021-11-10,326.9681091308594
2021-11-11,327.06787109375
2021-11-12,340.1909484863281
2021-11-15,346.8472595214844
2021-11-16,342.2566833496094
2021-11-17,340.0711669921875
2021-11-18,337.9954528808594
2021-11-19,344.5918884277344
2021-11-22,340.3106994628906
2021-11-23,336.5583801269531
2021-11-24,340.360595703125
2021-11-26,332.4368591308594
2021-11-29,337.3367919921875
2021-11-30,323.79461669921875
2021-12-01,309.96307373046875
2021-12-02,309.75347900390625
2021-12-03,306.21075439453125
2021-12-06,317.2181396484375
2021-12-07,322.14801025390625
2021-12-08,329.8821105957031
2021-12-09,329.1436462402344
2021-12-10,329.07379150390625
2021-12-13,333.8040466308594
2021-12-14,333.0555725097656
2021-12-15,340.9593505859375
2021-12-16,334.2132263183594
2021-12-17,333.1054992675781
2021-12-20,324.7825927734375
2021-12-21,333.5146484375
2021-12-22,329.7723388671875
2021-12-23,334.5525207519531
2021-12-27,345.4700622558594
2021-12-28,345.510009765625
2021-12-29,342.23675537109375
2021-12-30,343.6537780761719
2021-12-31,335.6602478027344
2022-01-03,337.8457336425781
2022-01-04,335.8398742675781
2022-01-05,323.5052185058594
2022-01-06,331.7782287597656
2022-01-07,331.109619140625
2022-01-10,327.397216796875
2022-01-11,333.6842956542969
2022-01-12,332.57659912109375
2022-01-13,325.81048583984375
2022-01-14,331.2193603515625
