Date,Close
2021-07-09,2510.370117
2021-07-12,2539.51001
2021-07-13,2546.830078
2021-07-14,2564.73999
2021-07-15,2540.100098
2021-07-16,2539.399902
2021-07-19,2491.560059
2021-07-20,2524.189941
2021-07-21,2550.97998
2021-07-22,2568.429932
2021-07-23,2660.300049
2021-07-26,2680.699951
2021-07-27,2638.0
2021-07-28,2721.879883
2021-07-29,2715.550049
2021-07-30,2694.530029
2021-08-02,2697.090088
2021-08-03,2712.600098
2021-08-04,2702.51001
2021-08-05,2725.030029
2021-08-06,2714.77002
2021-08-09,2738.26001
2021-08-10,2736.139893
2021-08-11,2725.580078
2021-08-12,2743.879883
2021-08-13,2754.550049
2021-08-16,2766.189941
2021-08-17,2733.22998
2021-08-18,2708.97998
2021-08-19,2713.600098
2021-08-20,2748.590088
2021-08-23,2800.830078
2021-08-24,2825.22998
2021-08-25,2841.580078
2021-08-26,2828.810059
2021-08-27,2880.080078
2021-08-30,2891.810059
2021-08-31,2893.949951
2021-09-01,2904.310059
2021-09-02,2865.73999
2021-09-03,2874.790039
2021-09-07,2885.610107
2021-09-08,2873.820068
2021-09-09,2870.820068
2021-09-10,2817.52002
2021-09-13,2846.649902
2021-09-14,2850.889893
2021-09-15,2888.590088
2021-09-16,2872.199951
2021-09-17,2816.0
2021-09-20,2774.389893
2021-09-21,2780.659912
2021-09-22,2805.669922
2021-09-23,2824.320068
2021-09-24,2844.300049
2021-09-27,2821.439941
2021-09-28,2716.600098
2021-09-29,2687.070068
2021-09-30,2673.52002
2021-10-01,2730.860107
2021-10-04,2673.189941
2021-10-05,2720.459961
2021-10-06,2751.300049
2021-10-07,2784.5
2021-10-08,2795.709961
2021-10-11,2778.280029
2021-10-12,2728.97998
2021-10-13,2751.639893
2021-10-14,2823.02002
2021-10-15,2827.360107
2021-10-18,2855.560059
2021-10-19,2864.73999
2021-10-20,2835.379883
2021-10-21,2837.719971
2021-10-22,2751.330078
2021-10-25,2748.939941
2021-10-26,2786.169922
2021-10-27,2924.350098
2021-10-28,2916.97998
2021-10-29,2960.919922
2021-11-01,2869.939941
2021-11-02,2908.649902
2021-11-03,2931.959961
2021-11-04,2965.350098
2021-11-05,2977.040039
2021-11-08,2980.620117
2021-11-09,2978.370117
2021-11-10,2917.870117
2021-11-11,2915.330078
2021-11-12,2973.560059
2021-11-15,2969.040039
2021-11-16,2957.52002
2021-11-17,2960.939941
2021-11-18,2996.77002
2021-11-19,2978.530029
2021-11-22,2926.040039
2021-11-23,2915.639893
2021-11-24,2922.399902
2021-11-26,2843.659912
2021-11-29,2910.610107
2021-11-30,2837.949951
2021-12-01,2821.030029
2021-12-02,2859.320068
2021-12-03,2840.030029
2021-12-06,2863.100098
2021-12-07,2945.389893
2021-12-08,2963.72998
2021-12-09,2952.77002
2021-12-10,2960.030029
2021-12-13,2916.530029
2021-12-14,2878.139893
2021-12-15,2928.820068
2021-12-16,2888.899902
2021-12-17,2834.5
2021-12-20,2832.139893
2021-12-21,2869.449951
2021-12-22,2928.300049
2021-12-23,2938.330078
2021-12-27,2958.129883
2021-12-28,2933.73999
2021-12-29,2933.100098
2021-12-30,2924.01001
2021-12-31,2897.040039
2022-01-03,2899.830078
2022-01-04,2887.98999
2022-01-05,2755.5
2022-01-06,2754.949951
2022-01-07,2740.340088
2022-01-10,2773.389893
2022-01-11,2794.719971
2022-01-12,2828.610107
2022-01-13,2771.73999
2022-01-14,2789.610107
2022-01-18,2719.959961
2022-01-19,2702.330078
2022-01-20,2666.149902
2022-01-21,2607.030029
2022-01-24,2616.080078
2022-01-25,2538.699951
2022-01-26,2584.659912
2022-01-27,2580.100098
2022-01-28,2667.02002
2022-01-31,2706.070068
2022-02-01,2752.879883
2022-02-02,2960.0
2022-02-03,2861.800049
2022-02-04,2865.860107
2022-02-07,2784.02002
2022-02-08,2787.97998
2022-02-09,2831.840088
2022-02-10,2772.399902
2022-02-11,2685.649902
2022-02-14,2710.52002
2022-02-15,2732.169922
2022-02-16,2754.76001
2022-02-17,2650.780029
2022-02-18,2608.060059
2022-02-22,2596.27002
2022-02-23,2551.76001
2022-02-24,2653.820068
2022-02-25,2689.189941
2022-02-28,2701.139893
2022-03-01,2681.22998
2022-03-02,2691.429932
2022-03-03,2677.98999
2022-03-04,2638.129883
2022-03-07,2527.570068
2022-03-08,2542.090088
2022-03-09,2668.399902
2022-03-10,2648.590088
2022-03-11,2597.409912
2022-03-14,2519.02002
2022-03-15,2583.959961
2022-03-16,2665.610107
2022-03-17,2676.780029
2022-03-18,2722.51001
2022-03-21,2722.030029
2022-03-22,2797.360107
2022-03-23,2765.51001
2022-03-24,2831.439941
