,Date,Open,High,Low,Close,Volume
125,2012-11-16,22.20437139867514,23.880926487484604,22.13451525388094,23.51168441772461,107182200
126,2012-11-19,23.9108655260933,24.07053917334742,22.773203875539355,22.87299919128418,85021300
127,2012-11-20,22.683387388146095,23.850988158459394,22.653450127008096,23.052629470825195,46655300
128,2012-11-21,23.172381746952126,24.479696682722704,23.00273029211213,24.270126342773438,89862400
129,2012-11-23,24.529593283491824,24.62938859241209,23.831028024487143,23.950782775878906,29520900
130,2012-11-26,24.888855311308134,26.036496590408095,24.759120840363874,25.886804580688477,123865000
131,2012-11-27,25.986601380122465,26.445657156740516,25.40778894335439,26.09637451171875,85760600
132,2012-11-28,25.886805656060222,26.43567701564537,25.69719475403886,26.305944442749023,49205600
133,2012-11-29,26.44565700481473,27.46356576899481,26.10635408342137,27.263975143432617,88759700
134,2012-11-30,27.20409890264169,27.942581176757812,26.705124238771013,27.942581176757812,127049600
135,2012-12-03,27.942578932770758,28.8207734331455,26.92467024339491,26.984548568725586,123526100
136,2012-12-04,27.004507189090894,27.70307245177536,26.62528729732092,27.4036865234375,72869200
137,2012-12-05,27.69309233123302,27.842784341525224,27.20409741577867,27.653173446655273,58976300
138,2012-12-06,27.62323691755414,27.693093063976377,26.76499991079586,26.914691925048828,46001500
139,2012-12-07,27.01448551234584,27.723030459650538,26.784957644904548,27.433624267578125,51751900
140,2012-12-10,27.114283268628018,28.11223259481464,27.04442712034492,27.782909393310547,50608500
141,2012-12-11,28.012436361999008,28.182087818019408,27.603277303968138,27.92262077331543,77099100
142,2012-12-12,27.942580092218023,28.082292383579205,27.31387287765549,27.523441314697266,46704200
143,2012-12-13,27.533420304642682,28.6910412968674,27.373748574917695,28.182086944580078,81051600
144,2012-12-14,28.12221151712784,28.271903531113452,26.705123438085437,26.755020141601562,91631600
145,2012-12-17,26.71510218802723,26.94463006135459,26.266024258963125,26.69514274597168,57742500
146,2012-12-18,26.904711491757084,27.852764062669664,26.844835068327637,27.653173446655273,60512900
147,2012-12-19,27.772929067217333,28.16212868686008,26.89473451679755,27.353790283203125,61390300
148,2012-12-20,27.433624700828815,27.543399727615732,27.074362361116822,27.303892135620117,35574800
149,2012-12-21,26.6053274762508,26.954610102624056,26.06643585840858,26.206148147583008,54555200
150,2012-12-24,26.44565455274835,26.90471028416512,26.14627054560151,26.874773025512695,28230100
151,2012-12-26,26.9745710867987,27.124263105675954,26.325902499268445,26.455636978149414,33175400
152,2012-12-27,26.495552861042707,26.745040183287692,25.467666311593177,25.996578216552734,43481700
153,2012-12-28,25.427746446917364,26.05645554068194,25.098423270376866,25.85686492919922,56574800
154,2012-12-31,26.146271841177064,26.93465078089521,26.056456253895135,26.565410614013672,60374500
155,2013-01-02,27.383730086185096,28.122212360301223,27.36377064280532,27.942581176757812,69846400
156,2013-01-03,27.82282587921468,28.41161612341466,27.533421569581286,27.71305274963379,63140600
157,2013-01-04,27.95255924297907,28.87067264626405,27.77292807007418,28.701021194458008,72715400
158,2013-01-07,28.631166193322247,29.728910813340327,28.591247307333074,29.359668731689453,83781800
159,2013-01-08,29.44948421380504,29.53929980351429,28.80081754635609,29.00040626525879,45871300
160,2013-01-09,29.609155927532647,30.537249084856366,29.429524748252284,30.52726936340332,104787700
161,2013-01-10,30.537247890073967,31.385505146022137,30.21790442981987,31.235811233520508,95316400
162,2013-01-11,31.21585477426645,31.89445869905372,31.036223595802646,31.654951095581055,89598000
163,2013-01-14,32.0142136362956,32.14394429731526,30.55720674747045,30.88652992248535,98892800
164,2013-01-15,30.577166405377994,31.644971867978533,29.818724697494137,30.03827476501465,173242600
165,2013-01-16,30.148048305784457,30.287762506137064,29.469444361169117,29.788787841796875,75332700
166,2013-01-17,30.01831533124029,30.357618250752918,29.968418626844954,30.07819175720215,40256700
167,2013-01-18,30.24784112906237,30.377575597034777,29.209974902468755,29.59917449951172,49631500
168,2013-01-22,29.688990911387425,30.826652475026403,29.679011190231638,30.666980743408203,55243300
169,2013-01-23,31.03622428584334,31.43540363383956,30.736838347268215,30.756797790527344,48899800
170,2013-01-24,31.205874860494653,31.425423019798583,30.74681719575725,31.016263961791992,43845100
171,2013-01-25,31.345588244804752,31.86452235226585,31.066161747686326,31.475322723388672,54363600
172,2013-01-28,31.814619779286744,32.443326940161626,31.74476363957143,32.403411865234375,59682500
173,2013-01-29,31.934375810731552,32.004231953267585,30.647020372211617,30.726858139038086,72976500
174,2013-01-30,30.916466808670272,31.42542114635976,30.8166715045952,31.175933837890625,87682100
175,2013-01-31,29.09022238877049,31.40546451389951,28.681063318559097,30.91646957397461,190744900
176,2013-02-01,30.94640688554046,30.956386606586626,29.569235836163966,29.669031143188477,85856700
177,2013-02-04,29.000405484624007,29.14011967787603,27.952559504138396,28.05235481262207,92362200
178,2013-02-05,28.202046519178708,28.900609864148834,27.98249836563447,28.581266403198242,47948200
179,2013-02-06,28.68106137363175,29.229934606199407,28.60122550933209,28.99042510986328,38375900
180,2013-02-07,29.050305234317232,29.09022221721995,28.212027655550234,28.59124755859375,34540100
181,2013-02-08,28.83075417186498,29.110180656294833,28.451534281901868,28.491451263427734,37708800
182,2013-02-11,28.551328051520183,28.621184193002033,27.98249729552557,28.202045440673828,37361800
183,2013-02-12,27.613257320873867,28.102252251475523,27.04442652208086,27.313873291015625,93498700
184,2013-02-13,27.30389278943517,28.26192318035849,27.253994183593008,27.852764129638672,50164000
185,2013-02-14,27.962539816469775,28.5712875945587,27.952560095066712,28.44155502319336,35615800
186,2013-02-15,28.46151345036822,28.691041324136393,28.032394962535538,28.26192283630371,33109300
187,2013-02-19,28.172106986700292,29.02036423338122,28.06233386308545,28.87067222595215,49396400
188,2013-02-20,28.86069379078687,28.99042636208861,28.271903552355486,28.401636123657227,42098200
189,2013-02-21,28.222007471846574,28.491452341796638,27.094323673642055,27.224058151245117,49642300
190,2013-02-22,27.56336054118928,27.573338359178152,26.764999958035645,27.074363708496094,36350200
191,2013-02-25,27.104301967267034,27.583317159093813,27.09432224617433,27.21407699584961,34652000
192,2013-02-26,27.30389261987854,27.40368602406878,26.645246254349644,27.333829879760742,31611700
193,2013-02-27,27.283934946366163,27.283934946366163,26.575389929373035,26.814899444580078,44319700
194,2013-02-28,26.78495943790607,27.24401520351813,26.285984786534403,27.19411849975586,83027800
195,2013-03-01,26.994527568415982,28.062334908999226,26.755019966915334,27.723031997680664,54064800
196,2013-03-04,27.703071578597203,28.002455594061516,27.383728121185364,27.66315269470215,32400700
197,2013-03-05,27.8228243560676,28.122210274244445,27.154198279940925,27.463563919067383,40622200
198,2013-03-06,28.04237389776733,28.07231115663208,27.293911971154877,27.393707275390625,33532600
199,2013-03-07,27.513460053664552,28.621184311571756,27.413664749661155,28.52138900756836,74540200
200,2013-03-08,28.371697739834477,28.41161472040985,27.673132497112476,27.902660369873047,44198900
201,2013-03-11,27.952559985903996,28.581267204343767,27.772928808224854,28.082292556762695,35642100
202,2013-03-12,28.04237499890073,28.261923154090635,27.543400361565975,27.77292823791504,27569600
203,2013-03-13,27.56335906850705,27.593296327748625,26.864793833500904,27.024465560913086,39619500
204,2013-03-14,27.044424990619124,27.373748166189294,26.774978236942495,26.984548568725586,27646400
205,2013-03-15,26.97457015656544,27.004507417246113,26.505532769237828,26.595348358154297,31597400
206,2013-03-18,26.315923725328958,26.735062505026665,25.72713348948129,26.43567657470703,26653700
207,2013-03-19,26.47559452442209,26.844834684298203,26.156249162680034,26.49555206298828,25254200
208,2013-03-20,26.625286784472486,26.635266505568577,25.727132823633298,25.806968688964844,44006500
209,2013-03-21,25.607379933923244,26.056457898680442,25.50758461915083,25.68721580505371,24336100
210,2013-03-22,25.747090795067592,25.956661134732958,25.57743934045742,25.677234649658203,18456300
211,2013-03-25,25.6971938976682,25.747090600172292,25.02856780555255,25.07846450805664,39199000
212,2013-03-26,25.02856783107503,25.42774716182639,24.97867112852006,25.158300399780273,26957200
213,2013-03-27,24.948732238227183,26.22610801406181,24.66930575192164,26.036497116088867,52297400
214,2013-03-28,26.036498413031016,26.11633428403268,25.467667594214525,25.527544021606445,28585700
215,2013-04-01,25.577439279549377,25.836906321478658,25.22815855333419,25.477645874023438,22249300
216,2013-04-02,25.717152953399456,26.066435575988365,25.248115581789115,25.367870330810547,35153300
217,2013-04-03,25.777030121006064,26.33588119123375,25.647297550635024,26.196168899536133,48195200
218,2013-04-04,26.565412161089778,27.1741599616954,26.05645777133153,27.014488220214844,82016800
219,2013-04-05,26.804917985178637,27.742988927939688,26.555430667828688,27.333829879760742,64566600
220,2013-04-08,27.13424195484854,27.144221676244417,26.575388977302893,26.794939041137695,27256000
221,2013-04-09,26.525491241516903,26.834854979001182,26.365819512271006,26.535470962524414,21311100
222,2013-04-10,26.95461098815572,27.782908836142145,26.84483595537673,27.51346206665039,45949400
223,2013-04-11,27.423646140477416,28.042375540228782,27.19411825969756,27.962539672851562,33368500
224,2013-04-12,27.94257905977596,27.94257905977596,27.18413739974101,27.343809127807617,28697400
225,2013-04-15,27.10430122376341,27.423644676221286,26.30594259261872,26.465614318847656,30275400
226,2013-04-16,26.75502065086481,27.05440658797186,26.34586158324538,26.864795684814453,27365900
227,2013-04-17,26.595347396735647,27.144220631765396,26.335880360738575,26.575387954711914,26440600
228,2013-04-18,26.7649995116942,26.7649995116942,25.098424130070963,25.637317657470703,39059000
229,2013-04-19,25.567461522630825,25.906762528413964,25.278055316292274,25.677234649658203,20380900
230,2013-04-22,25.757070591019726,26.305943841497015,25.647297463674036,25.9167423248291,25687600
231,2013-04-23,26.16622916921826,26.276004197997413,25.71715313986542,25.926721572875977,25191500
232,2013-04-24,25.876824442042672,26.345859905845856,25.747089973191763,26.056455612182617,19729900
233,2013-04-25,26.016537211845662,26.345860395409385,25.94668106736808,26.086393356323242,17150000
234,2013-04-26,26.545451716552495,27.56336045768504,26.545451716552495,26.794939041137695,33018000
235,2013-04-29,27.104302348416066,27.353789668930528,26.804918325173592,26.924671173095703,29201100
236,2013-04-30,27.07436389795409,27.792888618164096,26.954611046877254,27.71305274963379,36245700
237,2013-05-01,27.792887548813646,27.862743693160244,27.253994029390437,27.373748779296875,64567600
238,2013-05-02,27.952560691596002,28.96048973356847,27.922621526747893,28.91059112548828,104257000
239,2013-05-03,28.980448009383057,29.010385269587935,28.092271855706834,28.251943588256836,58506400
240,2013-05-06,28.271903767754633,28.40163634004479,27.423646476819805,27.51346206665039,43939400
241,2013-05-07,27.493502418201597,27.792888349878197,26.794939051163986,26.834856033325195,41259100
242,2013-05-08,26.824876856221856,27.244015646323945,26.595348969685237,27.06438636779785,34654900
243,2013-05-09,27.024465548842233,27.493501009976374,26.794937678719386,26.984548568725586,33457200
244,2013-05-10,27.08434184033036,27.24401356690244,26.515511076487698,26.625286102294922,30847100
245,2013-05-13,26.545451233248105,27.27395375094834,26.475595088186058,26.764999389648438,29068800
246,2013-05-14,26.8348570351899,27.224058570556384,26.76500088622182,27.014488220214844,24930300
247,2013-05-15,26.864795593667495,26.934651741057618,26.345861493859058,26.545452117919922,30299800
248,2013-05-16,26.42569674043821,26.495552886183134,25.84688622841812,26.076414108276367,35499100
249,2013-05-17,26.345860912560322,26.545451532217392,26.146272196340473,26.196168899536133,29462700
250,2013-05-20,26.126311146545873,26.136290867258552,25.63731625224717,25.707172393798828,42402900
251,2013-05-21,25.816948341569,26.026516773719386,25.537521861931314,25.607378005981445,26261300
252,2013-05-22,25.597399086649816,25.79698970741915,24.868896556685034,25.1084041595459,45314500
253,2013-05-23,24.749140828971854,25.47764523368704,24.719203569441373,25.008607864379883,37663100
254,2013-05-24,24.91879152524795,24.91879152524795,24.030617321879582,24.26014518737793,58727900
255,2013-05-28,24.48967730623795,24.48967730623795,23.870947888309715,24.050579071044922,50079700
256,2013-05-29,23.741214119078496,23.761171657926877,23.212300319134208,23.27217674255371,64237800
257,2013-05-30,24.080515984059996,24.729184557535948,23.88092726436045,24.49965476989746,60733200
258,2013-05-31,24.57949058188631,24.898835958857543,24.2202301258792,24.300065994262695,35925000
259,2013-06-03,24.22022900597081,24.27012570761438,23.661376049689643,23.801090240478516,35733800
260,2013-06-04,23.841007591688115,23.88092647637319,23.27217680898611,23.47176742553711,34760800
261,2013-06-05,23.302116738117927,23.661377194901583,22.743265658225493,22.853038787841797,53819700
262,2013-06-06,22.9428548749493,23.042650188665736,22.62351139380654,22.922895431518555,31260700
263,2013-06-07,22.982771964417186,23.35201212182267,22.813120515398214,23.242238998413086,38699200
264,2013-06-10,24.010658831895984,24.549552349744644,23.940802687753493,24.280105590820312,58393000
265,2013-06-11,23.980722427368164,24.300065899658897,23.950783263051942,23.980722427368164,29885900
266,2013-06-12,24.110453950755232,24.210249257365803,23.531643456538518,23.721254348754883,26445800
267,2013-06-13,23.67135763476536,23.781132671150303,23.222281574298183,23.681337356567383,31189300
268,2013-06-14,23.51168491512932,23.841008107152707,23.212300887267048,23.581541061401367,30677100
269,2013-06-17,23.860966246150618,24.200269141021348,23.701294519556992,23.970741271972656,33664500
270,2013-06-18,24.040597953647886,24.639367893522692,24.030618232582306,24.160350799560547,36709100
271,2013-06-19,24.15037206669099,25.138341573496017,24.05057676325433,24.26014518737793,31790600
272,2013-06-20,24.230208258241532,24.699243716303673,23.601499170447198,23.85098648071289,42765600
273,2013-06-21,24.539572697030213,24.64934772580978,24.000679177680173,24.47969627380371,45833900
274,2013-06-24,23.900887009224263,24.060558748375414,23.332054297131354,23.890907287597656,40626000
275,2013-06-25,24.090496569439846,24.379902793022506,23.99070315773013,24.200271606445312,24713200
276,2013-06-26,24.459737189560812,24.59944948027979,23.940803104837183,24.110454559326172,29890300
277,2013-06-27,24.190291518584303,24.789061496969698,24.16035235346198,24.60943031311035,34694100
278,2013-06-28,24.629386976184293,24.928770979861742,24.3699199513932,24.828975677490234,96778900
279,2013-07-01,24.918792672638038,25.008608259522898,24.56951194968268,24.75912094116211,20582200
280,2013-07-02,24.649347683948704,24.719203828167185,24.250166453950808,24.359941482543945,18394100
281,2013-07-03,24.170331096962062,24.659326020212593,24.100474951274446,24.469717025756836,10404400
282,2013-07-05,24.59944906710111,24.609428788190158,24.150373038716967,24.320024490356445,20229500
283,2013-07-08,24.419818947193104,24.988651653170116,24.36992224303382,24.659326553344727,27064600
284,2013-07-09,25.018588665405407,25.437727447860457,24.978671683162528,25.42774772644043,30387900
285,2013-07-10,25.527541240509752,25.77702854813922,25.417766216052915,25.747089385986328,26721800
286,2013-07-11,25.906762553609997,25.946681438704015,25.3978100927217,25.757070541381836,26777400
287,2013-07-12,25.687213480470046,25.87682437103492,25.497602589905174,25.85686492919922,16537900
288,2013-07-15,25.87682591185142,26.375800566832165,25.59739941982479,26.22610855102539,24234000
289,2013-07-16,26.335879777964358,26.695142112693,25.956659905090767,26.266023635864258,30817600
290,2013-07-17,26.31592377346948,26.7250828325613,26.24606572386105,26.595348358154297,21518500
291,2013-07-18,26.69514303657476,26.715102478847587,26.066435832478067,26.126312255859375,24806900
292,2013-07-19,25.76705075969976,26.056456971902403,25.547502597759205,25.826927185058594,46539700
293,2013-07-22,25.936701792176354,26.076414083533642,25.66725502732684,25.996578216552734,27526300
294,2013-07-23,26.046476847778376,26.24606556370142,25.916742374163046,26.076414108276367,28221600
295,2013-07-24,26.266026072405,26.475596421582992,25.996579296363567,26.455636978149414,82635600
296,2013-07-25,33.471217473432404,34.80846956935998,32.68283668255458,34.28953552246094,365457900
297,2013-07-26,33.70074850991036,34.65877892972102,33.49118006936575,33.94025421142578,136028900
298,2013-07-29,34.00013019513341,35.556932375103464,33.94025187044733,35.35734176635742,124718800
299,2013-07-30,35.576894382474066,37.88215484946746,35.247569283261015,37.552833557128906,173582800
300,2013-07-31,37.8821541042476,38.23143863959101,36.25549950380696,36.72453308105469,154828700
301,2013-08-01,37.22350746973207,38.211478934268754,36.84428567651982,37.41312026977539,106066500
302,2013-08-02,37.58276999170804,38.41106972711997,37.42309825808187,37.97196960449219,73058500
303,2013-08-05,38.35119081330249,39.239365055953556,38.17155963985908,39.1096305847168,79994800
304,2013-08-06,39.029796410478745,39.16950869864792,37.86219378944121,38.470943450927734,63950800
305,2013-08-07,38.53082188292225,38.860143162098204,37.62268820046067,38.790287017822266,68854800
306,2013-08-08,39.0497582734161,39.109632796700744,38.35119298239018,38.460968017578125,41301000
307,2013-08-09,38.510862798006315,38.66055671248605,37.932050389350714,38.42104721069336,43532300
308,2013-08-12,38.121665007342436,38.421049043710724,38.02186779063663,38.141624450683594,31161000
309,2013-08-13,38.16157961185459,38.24141356938638,36.694593049325896,36.9440803527832,65379200
